COMMUNE;ARM;IRIS;ACHL;AEMM;AEMMR;AGEMEN8;ANEM;ANEMR;ASCEN;BAIN;BATI;CATIRIS;CATL;CHAU;CHFL;CHOS;CLIM;CMBL;CUIS;DEROU;DIPLM_15;EAU;EGOUL;ELEC;EMPLM;GARL;HLML;ILETUDM;ILTM;IMMIM;INAIM;INEEM;INP11M;INP16M;INP18M;INP19M;INP24M;INP3M;INP60M;INP65M;INP6M;INP75M;INPAM;INPER;INPER1;INPER2;INPOM;INPSM;IPONDL;IRANM;METRODOM;NBPI;RECHM;REGION;SANI;SANIDOM;SEXEM;STAT_CONJM;STOCD;SURF;TACTM;TPM;TRANSM;TRIRIS;TYPC;TYPL;VOIT;WC
77288;ZZZZZ;772880101;311;2014;9;40;002;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;1;Z;3;1;6;0;2;2;2;2;2;0;0;0;0;0;2;4;3;1;2;2;3.84209505221621;1;M;02;Z;11;2;ZZ;1;A;23;3;11;1;4;770291;3;2;2;Z
77288;ZZZZZ;772880101;326;2014;9;25;001;00;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;16;1;2;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.19726389464116;1;M;02;Z;11;2;ZZ;1;B;21;2;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;325;2013;9;25;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;Z;2;2;3;0;1;1;1;2;1;1;0;0;1;0;2;3;2;1;2;0;1.19726389464116;1;M;03;Z;11;2;ZZ;1;A;10;3;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;1998;8;80;019;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;1;1;Z;Z;1;6;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;3.96135652209512;1;M;03;0;11;2;ZZ;1;A;22;6;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;2008;9;40;008;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;ZZ;2;1;Z;Z;2;1;1;0;1;1;1;1;0;0;0;0;0;1;2;1;1;0;1;3.84209505221621;1;M;03;2;11;2;ZZ;2;B;22;2;12;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;1965;5;80;051;07;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;3.84209505221621;1;M;04;9;11;2;ZZ;2;B;22;4;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;112;2006;9;40;010;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;12;2;1;Z;1;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.84209505221621;1;M;03;Z;11;2;ZZ;1;B;22;4;11;1;5;770291;2;2;0;Z
77288;ZZZZZ;772880101;211;1966;5;80;050;07;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;2;0;0;2;2;0;1;0;2;0;2;0;0;3.84209505221621;1;M;04;0;11;2;ZZ;2;B;22;6;21;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880101;311;2004;9;40;009;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;1;2;Z;1;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.19726389464116;1;M;03;Z;11;2;ZZ;1;B;10;3;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;311;0000;0;YY;999;99;2;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.19726258921369;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880101;212;1980;7;55;034;05;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;21;1;1;Z;1;2;4;0;0;0;0;2;0;0;2;0;0;0;1;2;1;1;1;0;3.59379379745977;1;M;03;Z;11;2;ZZ;1;A;22;4;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880101;325;2015;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;C;Z;Z;Z;16;1;2;Z;3;2;3;1;0;0;0;2;1;0;0;0;0;0;1;2;1;1;1;1;1.19726389464116;6;M;02;Z;11;2;ZZ;1;B;21;3;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;1970;6;80;047;06;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;1;1;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;3.96135652209512;1;M;04;9;11;2;ZZ;1;A;22;5;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;212;2015;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;15;1;2;Z;2;2;3;0;1;1;1;1;1;0;0;0;0;0;1;2;0;2;1;1;3.84209505221621;5;M;03;Z;11;2;ZZ;2;B;10;4;11;2;5;770291;2;2;1;Z
77288;ZZZZZ;772880101;212;2013;9;40;003;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;22;1;2;Z;1;2;6;1;2;3;3;2;3;1;0;0;1;0;2;5;3;2;2;3;3.84209505221621;1;M;04;Z;11;2;ZZ;1;A;10;4;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;311;2011;9;40;006;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;12;1;2;Z;2;1;6;0;2;2;2;2;2;2;0;0;2;0;2;4;3;1;2;1;3.96135652209512;1;M;03;Z;11;2;ZZ;1;A;10;4;11;1;4;770291;2;1;2;Z
77288;ZZZZZ;772880101;112;1996;8;40;019;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;16;2;1;Z;2;2;1;1;2;3;3;1;3;0;0;0;1;0;1;4;1;3;1;3;4.94181443971299;1;M;04;Z;11;2;ZZ;2;B;22;4;11;2;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;2000;9;40;013;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;4;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;4.61389027271234;1;M;01;1;11;2;ZZ;1;B;22;2;12;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880101;211;2004;9;25;011;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;ZZ;1;1;Z;Z;1;6;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;4.94181443971299;1;M;02;9;11;2;ZZ;1;B;22;5;25;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;311;2012;9;25;004;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;16;1;2;Z;3;2;1;1;1;2;2;2;2;1;0;0;1;0;2;4;2;2;2;1;3.84209505221621;1;M;04;Z;11;2;ZZ;1;B;10;4;11;1;5;770291;3;2;2;Z
77288;ZZZZZ;772880101;311;2015;9;25;001;00;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;16;2;1;Z;1;2;2;0;1;1;1;2;1;1;0;0;1;0;2;3;1;2;1;0;3.84209505221621;1;M;02;Z;11;2;ZZ;1;A;23;3;11;1;2;770291;3;2;1;Z
77288;ZZZZZ;772880101;212;2003;9;40;013;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;1;2;Z;2;2;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.84209505221621;1;M;02;Z;11;2;ZZ;1;B;10;3;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;2008;9;25;006;02;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;16;2;1;Z;2;1;6;1;0;0;0;6;4;0;0;0;0;0;4;6;2;4;4;1;3.59379379745977;1;M;04;Z;11;2;ZZ;1;A;22;6;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;1984;7;65;030;05;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;3.59379379745977;1;M;04;0;11;2;ZZ;2;B;22;6;21;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880101;325;2013;9;25;002;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;16;1;2;Z;3;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;1;0;1.19726389464116;1;M;02;Z;11;2;ZZ;1;B;21;3;11;1;4;770291;3;2;2;Z
77288;ZZZZZ;772880101;325;2013;9;25;002;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;15;1;2;Z;3;2;3;0;1;1;1;2;1;1;0;0;1;0;1;3;2;1;1;0;1.19726389464116;1;M;03;Z;11;2;ZZ;1;A;10;3;11;1;3;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;2008;9;25;005;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;2;2;2;2;2;2;0;0;2;0;1;4;2;2;0;0;4.61389027271234;1;M;03;1;11;2;ZZ;1;A;22;4;12;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;2005;9;40;008;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;C;Z;Z;Z;12;2;1;Z;2;1;6;1;0;0;1;2;1;0;0;0;0;0;2;3;2;1;1;1;4.61389027271234;1;M;04;Z;11;2;ZZ;1;A;22;4;11;2;5;770291;3;2;0;Z
77288;ZZZZZ;772880101;325;2013;9;55;002;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;1;2;Z;3;1;6;0;0;0;0;3;0;0;0;0;0;0;3;3;2;1;2;0;1.19726389464116;1;M;03;Z;11;2;ZZ;1;A;10;3;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880101;212;2000;9;65;015;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;5;1;0;2;1;0;0;3;5;2;3;3;0;4.94181443971299;1;M;05;0;11;1;ZZ;1;A;22;4;21;Z;Z;770291;3;2;3;Z
77288;ZZZZZ;772880101;212;1995;8;65;022;04;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;1;2;1;2;0;1;1;0;0;0;3;2;1;0;2;3.96135652209512;1;M;04;9;11;2;ZZ;2;A;22;4;21;Z;Z;770291;2;2;1;Z
77288;ZZZZZ;772880101;211;1999;8;40;015;03;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;C;Z;Z;Z;16;1;1;Z;1;2;4;1;1;2;2;3;3;1;0;0;1;0;3;5;3;2;2;1;3.59379379745977;1;M;04;Z;11;2;ZZ;1;A;22;4;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;2002;9;55;012;03;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;D;Z;Z;Z;16;1;1;Z;2;2;1;1;0;0;0;2;1;0;1;0;0;0;1;2;0;2;1;1;3.59379379745977;1;M;04;Z;11;2;ZZ;2;B;22;4;11;1;2;770291;3;2;0;Z
77288;ZZZZZ;772880101;211;2014;9;25;000;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;2;1;Z;2;1;6;0;2;2;2;2;2;2;0;0;2;0;1;4;2;2;1;0;3.59379379745977;2;M;04;Z;11;2;ZZ;1;A;22;4;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;2000;9;40;013;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;16;2;1;Z;2;2;3;0;2;3;3;2;3;1;0;0;2;0;2;5;3;2;2;2;4.61389027271234;1;M;05;Z;11;2;ZZ;1;B;22;4;11;2;4;770291;2;2;2;Z
77288;ZZZZZ;772880101;311;2000;9;55;013;03;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.19726389464116;1;M;02;Z;11;2;ZZ;1;B;10;2;11;1;3;770291;3;2;1;Z
77288;ZZZZZ;772880101;212;2014;9;20;002;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;16;2;2;Z;2;2;2;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;0;3.84209505221621;1;M;01;Z;11;2;ZZ;2;B;21;2;11;1;4;770291;3;2;0;Z
77288;ZZZZZ;772880101;311;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.84209086301742;Y;M;03;Y;11;2;ZZ;Y;Y;00;5;YY;Y;Y;770291;5;5;X;Z
77288;ZZZZZ;772880101;211;1978;6;65;036;05;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;3.59379379745977;1;M;04;0;11;2;ZZ;2;B;22;4;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;2010;9;80;005;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;4.94181443971299;1;M;03;9;11;2;ZZ;2;B;22;3;21;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880101;211;1970;6;65;044;06;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;C;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;3.59379379745977;1;M;03;0;11;2;ZZ;2;B;22;4;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;1994;8;55;020;04;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;2;0;0;0;0;0;0;1;2;1;1;1;0;3.59379379745977;1;M;03;0;11;2;ZZ;1;A;10;4;25;Z;Z;770291;1;1;2;Z
77288;ZZZZZ;772880101;211;2000;9;55;013;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;2;0;0;2;0;0;0;0;2;1;1;0;0;4.61389027271234;1;M;04;0;11;2;ZZ;1;A;10;4;21;Z;Z;770291;1;1;1;Z
77288;ZZZZZ;772880101;211;1995;8;25;020;04;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;3;3;3;2;3;1;0;0;2;0;1;5;0;5;1;2;4.94181443971299;1;M;04;0;11;2;ZZ;2;B;22;4;24;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;111;2002;9;65;012;03;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;A;Z;Z;Z;ZZ;2;2;Z;Z;2;2;0;0;0;0;2;0;0;1;1;0;0;1;2;1;1;1;0;3.59379379745977;1;M;02;0;11;2;ZZ;1;A;21;2;21;Z;Z;770291;1;1;0;Z
77288;ZZZZZ;772880101;211;2009;9;25;007;02;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;D;Z;Z;Z;16;2;1;Z;2;2;6;0;2;2;2;2;2;0;0;0;0;0;2;4;2;2;2;2;3.84209505221621;1;M;04;Z;11;2;ZZ;1;A;22;4;11;1;4;770291;3;2;2;Z
77288;ZZZZZ;772880101;311;2012;9;25;004;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3.84209505221621;1;M;02;Z;11;2;ZZ;1;A;10;3;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;112;1956;4;80;058;07;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;3;0;0;2;2;0;2;1;3;1;2;1;0;3.59379379745977;1;M;04;0;11;2;ZZ;1;A;10;5;21;Z;Z;770291;1;1;1;Z
77288;ZZZZZ;772880101;111;2012;9;15;002;01;2;Z;Z;H;1;Z;2;Z;Z;3;Z;Z;A;Z;Z;Z;ZZ;1;2;2;Z;2;1;2;0;0;1;2;2;0;0;0;0;0;1;3;1;2;1;2;3.59379379745977;1;M;04;0;11;2;ZZ;1;B;10;6;22;Z;Z;770291;3;2;2;Z
77288;ZZZZZ;772880101;211;0000;0;YY;999;99;2;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.94180905144364;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880101;211;1981;7;65;032;05;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;2;0;0;2;1;0;0;0;2;1;1;0;0;4.61389027271234;1;M;07;0;11;2;ZZ;1;A;10;7;21;Z;Z;770291;1;1;2;Z
77288;ZZZZZ;772880101;318;2013;9;65;003;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;1.19726389464116;3;M;02;9;11;2;ZZ;1;B;23;3;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;212;2012;9;55;005;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;16;1;1;Z;2;2;4;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3.96135652209512;1;M;03;Z;11;2;ZZ;2;B;22;4;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;2012;9;65;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;3.59379379745977;1;M;02;0;11;2;ZZ;2;B;22;3;21;Z;Z;770291;3;2;0;Z
