COMMUNE;ARM;IRIS;ACHL;AEMM;AEMMR;AGEMEN8;ANEM;ANEMR;ASCEN;BAIN;BATI;CATIRIS;CATL;CHAU;CHFL;CHOS;CLIM;CMBL;CUIS;DEROU;DIPLM;EAU;EGOUL;ELEC;EMPLM;GARL;HLML;ILETUDM;ILTM;IMMIM;INAIM;INEEM;INP11M;INP15M;INP17M;INP19M;INP24M;INP3M;INP60M;INP65M;INP5M;INP75M;INPAM;INPER;INPER1;INPER2;INPOM;INPSM;IPONDL;IRANM;METRODOM;NBPI;RECHM;REGION;SANI;SANIDOM;SEXEM;STAT_CONJM;STOCD;SURF;TACTM;TPM;TRANSM;TRIRIS;TYPC;TYPL;VOIT;WC
77288;ZZZZZ;772880101;B11;2007;9;55;012;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;2;Z;Z;2;6;0;0;0;0;2;0;0;1;0;0;0;0;2;1;1;0;0;3.9732365394899634;1;M;03;9;11;2;ZZ;2;5;10;4;21;Z;Z;770291;1;1;1;Z
77288;ZZZZZ;772880101;B12;2017;9;65;006;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;01;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;3.8415973497650797;1;M;04;0;11;2;ZZ;2;4;22;3;21;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880101;B11;1994;8;65;026;04;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;03;Z;Z;Z;16;2;1;Z;2;2;2;0;0;0;0;4;1;0;2;1;0;0;3;4;2;2;1;0;4.611821968312041;1;M;05;Z;11;2;ZZ;1;1;22;4;11;2;5;770291;3;2;2;Z
77288;ZZZZZ;772880101;B11;2005;9;40;014;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;16;Z;Z;Z;16;2;1;Z;2;2;3;0;1;2;2;1;2;0;0;0;0;0;1;3;1;2;1;2;3.9732365394899634;1;M;04;Z;11;2;ZZ;2;5;22;4;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880101;B11;2009;9;25;007;02;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;17;Z;Z;Z;16;2;1;Z;2;2;6;0;2;2;2;2;2;0;0;0;0;0;2;4;2;2;2;2;2.587888291558124;1;M;04;Z;11;2;ZZ;1;1;22;4;11;1;5;770291;3;2;2;Z
77288;ZZZZZ;772880101;C100;2015;9;40;001;00;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;ZZ;2;1;Z;Z;2;6;0;1;1;1;1;1;0;0;0;0;0;0;2;2;0;0;1;5.478386494651384;3;M;02;9;11;2;ZZ;1;5;23;3;25;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;B11;2006;9;40;013;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;21;1;2;Z;1;2;1;1;0;0;1;2;1;0;0;0;0;0;2;3;1;2;2;1;3.9732365394899634;1;M;04;Z;11;2;ZZ;1;3;10;4;11;1;5;770291;1;1;1;Z
77288;ZZZZZ;772880101;B12;2013;9;25;003;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;17;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;2;2;2;2;2;1;0;0;2;0;2;4;2;2;0;1;2.7893666224960825;1;M;04;2;11;2;ZZ;1;1;22;4;12;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;B11;2017;9;25;006;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;03;Z;Z;Z;15;2;1;Z;2;2;1;0;3;4;4;1;4;0;0;0;0;0;1;5;2;3;1;4;3.8415973497650797;1;M;04;Z;11;2;ZZ;2;3;22;4;11;1;6;770291;3;2;3;Z
77288;ZZZZZ;772880101;B11;2011;9;55;012;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;3;1;0;1;0;0;0;1;3;1;2;0;0;3.8415973497650797;1;M;04;0;11;2;ZZ;1;1;22;4;21;Z;Z;770291;2;2;0;Z
77288;ZZZZZ;772880101;B11;2012;9;40;004;01;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;13;Z;Z;Z;16;1;1;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;5.724439206259937;1;M;03;Z;11;2;ZZ;1;6;22;4;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880101;B11;1965;5;80;054;07;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;3.9732365394899634;1;M;04;9;11;2;ZZ;2;4;22;3;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;B12;1981;7;80;042;06;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;3.8415973497650797;1;M;04;0;11;2;ZZ;1;1;22;5;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;B11;1994;8;65;022;04;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;1;Z;Z;2;4;0;0;0;0;3;0;0;2;2;0;0;1;3;1;2;0;0;5.724439206259937;1;M;03;9;11;2;ZZ;1;1;22;3;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;B11;2003;9;40;017;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;16;2;1;Z;1;2;3;1;0;0;1;3;2;0;0;0;0;0;3;4;2;2;2;1;4.611821968312041;1;M;04;Z;11;2;ZZ;2;1;22;4;11;2;6;770291;3;2;2;Z
77288;ZZZZZ;772880101;B12;2014;9;55;008;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;03;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;0;0;4.551986361513708;1;M;03;2;11;2;ZZ;1;1;22;4;12;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;C100;0000;0;YY;999;99;Y;Z;Z;H;3;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.841626161799788;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880101;B11;1989;7;40;030;05;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;17;Z;Z;Z;16;2;1;Z;1;2;1;0;0;0;0;2;0;0;0;0;0;0;1;2;1;1;1;0;3.9732365394899634;1;M;03;Z;11;2;ZZ;1;6;22;4;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880101;B11;2015;9;40;001;00;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;12;2;1;Z;1;1;6;0;3;3;3;2;3;1;0;0;1;0;2;5;1;4;2;2;2.587888291558124;1;M;04;Z;11;2;ZZ;1;1;22;4;11;1;6;770291;3;2;1;Z
77288;ZZZZZ;772880101;C112;2013;9;40;003;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;14;Z;Z;Z;16;1;2;Z;3;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0.7496363760204251;1;M;02;Z;11;2;ZZ;2;1;21;2;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880101;C100;2015;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;3;0;0;1;1;1;1;0;0;0;0;0;1;2;2;0;1;1;5.478386494651384;2;M;01;Z;11;2;ZZ;1;6;21;2;11;1;3;770291;3;2;0;Z
77288;ZZZZZ;772880101;B12;2013;9;40;003;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;22;1;2;Z;1;2;6;1;2;2;3;2;3;1;0;0;1;0;2;5;3;2;2;3;5.478386494651384;1;M;04;Z;11;2;ZZ;1;1;10;4;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880101;C2019;2022;9;80;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;12;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;3.8415973497650797;5;M;02;9;11;2;ZZ;2;1;21;3;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;B11;1985;7;80;037;05;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;ZZ;1;1;Z;Z;1;6;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;4.551986361513708;1;M;03;0;11;2;ZZ;1;1;22;3;21;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880101;B12;2018;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;12;Z;Z;Z;16;1;1;Z;1;2;2;0;2;2;2;1;2;0;0;0;0;0;1;3;0;3;1;2;4.551986361513708;1;M;04;Z;11;2;ZZ;2;5;22;4;11;2;5;770291;3;2;0;Z
77288;ZZZZZ;772880101;B11;2003;9;55;013;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;16;2;1;Z;1;2;6;0;0;0;0;2;0;0;1;1;0;1;1;2;0;2;1;0;2.7893666224960825;1;M;04;Z;11;2;ZZ;2;6;23;5;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880101;C100;2014;9;40;002;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;15;1;1;Z;2;1;6;0;2;2;2;2;2;0;0;0;0;0;2;4;3;1;2;2;5.478386494651384;1;M;02;Z;11;2;ZZ;2;1;23;3;11;1;5;770291;3;2;2;Z
77288;ZZZZZ;772880101;A12;2005;9;55;014;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;11;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;3.9732365394899634;1;M;03;0;11;2;ZZ;1;4;22;3;21;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880101;B11;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.9732663388204648;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880101;B11;1992;8;65;028;04;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;ZZ;1;1;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;4.611821968312041;1;M;04;0;11;2;ZZ;1;4;22;3;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;A11;2016;9;25;004;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;16;2;2;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;4.611821968312041;1;M;04;Z;11;2;ZZ;2;6;10;5;11;1;5;770291;1;1;1;Z
77288;ZZZZZ;772880101;B12;2014;9;65;005;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;01;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;3.9732365394899634;1;M;02;0;11;2;ZZ;2;4;22;2;21;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880101;B11;2013;9;40;003;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;16;2;1;Z;1;2;6;1;2;3;3;2;3;0;0;0;0;0;2;5;3;2;2;3;2.7893666224960825;1;M;04;Z;11;2;ZZ;1;3;22;4;11;1;6;770291;3;2;1;Z
77288;ZZZZZ;772880101;A12;1975;6;65;047;06;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;11;Z;Z;Z;ZZ;2;1;Z;Z;2;4;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;4.551986361513708;1;M;03;0;11;2;ZZ;1;5;22;3;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;B11;2006;9;40;013;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;16;1;1;Z;3;2;1;0;0;0;0;3;2;0;0;0;0;0;2;3;3;0;2;0;3.9732365394899634;2;M;03;Z;11;2;ZZ;1;5;22;2;11;1;5;770291;3;2;2;Z
77288;ZZZZZ;772880101;C118;2018;9;40;004;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;18;Z;Z;Z;15;2;2;Z;1;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.0878499789275948;1;M;02;Z;11;2;ZZ;2;6;23;3;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880101;C100;2004;9;40;012;03;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;16;1;2;Z;2;2;2;1;0;1;1;3;2;0;0;0;0;0;3;4;2;2;3;1;5.478386494651384;1;M;03;Z;11;2;ZZ;2;3;10;4;11;1;5;770291;3;2;3;Z
77288;ZZZZZ;772880101;C2019;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.087858137817894;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880101;B11;2013;9;40;009;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;ZZ;1;2;Z;Z;1;6;2;2;3;4;2;4;0;0;0;0;0;2;6;3;3;1;4;4.551986361513708;1;M;04;1;11;2;ZZ;1;3;21;4;12;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;C100;2013;9;55;003;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;5.478386494651384;1;M;01;Z;11;2;ZZ;1;6;10;3;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880101;C113;2015;9;40;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;16;1;2;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0.7496363760204251;4;M;02;Z;11;2;ZZ;1;6;23;3;11;1;5;770291;2;2;1;Z
77288;ZZZZZ;772880101;C112;2013;9;25;003;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;ZZ;1;2;2;Z;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;1;1;0.7496363760204251;1;M;02;2;11;2;ZZ;1;2;21;3;12;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;B11;1984;7;55;036;05;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;16;2;1;Z;1;2;3;0;0;0;0;2;0;0;2;1;0;0;1;2;1;1;1;0;4.611821968312041;1;M;04;Z;11;2;ZZ;2;1;22;4;11;1;6;770291;3;2;1;Z
77288;ZZZZZ;772880101;B11;2013;9;40;006;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;11;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;2;3;3;1;3;0;0;0;0;0;0;4;1;3;0;3;3.9732365394899634;1;M;06;0;11;2;ZZ;2;2;22;4;25;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880101;B12;2022;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;14;Z;Z;Z;ZZ;2;2;Z;Z;1;6;0;3;3;3;1;3;0;0;0;2;0;0;4;3;1;0;2;1.0878499789275948;1;M;02;9;11;0;ZZ;2;1;23;1;25;Z;Z;770291;3;4;0;Z
77288;ZZZZZ;772880101;C2019;2019;9;25;003;01;1;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;16;Z;Z;Z;16;2;2;Z;3;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.0878499789275948;1;M;03;Z;11;2;ZZ;2;1;10;4;11;1;6;770291;3;2;2;Z
77288;ZZZZZ;772880101;C100;1996;8;55;023;04;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;16;1;1;Z;1;2;1;0;0;0;0;2;0;0;1;0;0;0;1;2;1;1;1;0;3.9732365394899634;1;M;05;Z;11;2;ZZ;2;1;22;4;11;2;1;770291;2;1;1;Z
77288;ZZZZZ;772880101;B11;2003;9;25;016;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;03;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;3;0;0;1;1;0;0;2;3;2;1;0;0;3.9732365394899634;1;M;04;2;11;2;ZZ;1;6;22;5;12;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;C100;2010;9;25;006;02;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;2;Z;3;2;3;0;1;1;1;2;1;1;0;0;1;0;2;3;2;1;2;0;5.478386494651384;1;M;02;Z;11;2;ZZ;1;1;10;3;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880101;C111;2015;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0.7496363760204251;1;M;02;Z;11;2;ZZ;2;6;21;3;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880101;C112;2012;9;25;004;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;16;1;2;Z;3;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0.7496363760204251;1;M;02;Z;11;2;ZZ;2;5;10;2;11;1;6;770291;1;2;1;Z
77288;ZZZZZ;772880101;B11;1967;5;80;055;07;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;4.551986361513708;1;M;04;0;11;2;ZZ;2;4;22;4;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;C112;2013;9;65;003;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;0.7496363760204251;3;M;02;9;11;2;ZZ;1;4;23;3;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;B11;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.9732663388204648;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880101;B11;2011;9;55;012;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;3;1;0;1;0;0;0;1;3;1;2;0;0;3.8415973497650797;1;M;04;0;11;2;ZZ;1;1;22;4;21;Z;Z;770291;2;2;0;Z
77288;ZZZZZ;772880101;B11;2007;9;40;015;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;2;4;4;2;4;0;0;0;0;0;0;6;3;3;0;4;4.551986361513708;1;M;04;9;11;2;ZZ;1;1;22;4;24;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;C2019;2021;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;2;1;0;0;0;0;0;2;2;2;0;2;0;1.0878499789275948;4;M;03;Z;11;2;ZZ;1;3;21;4;11;1;5;770291;3;2;2;Z
77288;ZZZZZ;772880101;C100;2012;9;25;004;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;5.478386494651384;1;M;02;Z;11;2;ZZ;1;1;10;3;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880101;B11;2002;9;40;014;03;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;13;Z;Z;Z;ZZ;2;1;Z;Z;2;3;1;1;1;2;2;2;0;0;0;0;0;2;4;1;3;1;2;5.724439206259937;1;M;04;1;11;2;ZZ;1;1;22;4;12;Z;Z;770291;3;2;2;Z
77288;ZZZZZ;772880101;C2019;2021;9;25;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;2;Z;3;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.0878499789275948;1;M;02;Z;11;2;ZZ;2;6;21;2;11;1;6;770291;3;2;1;Z
77288;ZZZZZ;772880101;C100;2017;9;25;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;03;Z;Z;Z;21;2;2;Z;1;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.0878499789275948;1;M;04;Z;11;2;ZZ;1;6;21;5;11;1;5;770291;1;1;1;Z
77288;ZZZZZ;772880101;C100;2012;9;40;004;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;12;Z;Z;Z;16;1;2;Z;3;2;2;0;1;2;2;2;2;0;0;0;0;0;2;4;2;2;2;2;5.478386494651384;1;M;03;Z;11;2;ZZ;1;6;21;4;11;1;5;770291;3;2;2;Z
77288;ZZZZZ;772880101;B11;2019;9;40;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;16;2;1;Z;3;2;2;0;0;0;0;2;1;0;0;0;0;0;2;2;0;2;1;0;4.611821968312041;3;M;03;Z;11;2;ZZ;2;6;22;4;11;1;6;770291;3;2;1;Z
77288;ZZZZZ;772880101;B11;2004;9;65;012;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;2;0;0;2;2;0;1;0;2;1;1;0;0;3.4530962112911086;1;M;07;0;11;2;ZZ;1;1;10;6;21;Z;Z;770291;1;1;2;Z
77288;ZZZZZ;772880101;B11;1965;5;80;051;07;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;11;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;2.7893666224960825;1;M;04;9;11;2;ZZ;2;4;22;4;21;Z;Z;770291;3;2;1;Z
