COMMUNE;ARM;IRIS;ACHL;AEMM;AEMMR;AGEMEN8;ANEM;ANEMR;ASCEN;BAIN;BATI;CATIRIS;CATL;CHAU;CHFL;CHOS;CLIM;CMBL;CUIS;DEROU;DIPLM_15;EAU;EGOUL;ELEC;EMPLM;GARL;HLML;ILETUDM;ILTM;IMMIM;INAIM;INEEM;INP11M;INP15M;INP17M;INP19M;INP24M;INP3M;INP60M;INP65M;INP5M;INP75M;INPAM;INPER;INPER1;INPER2;INPOM;INPSM;IPONDL;IRANM;METRODOM;NBPI;RECHM;REGION;SANI;SANIDOM;SEXEM;STAT_CONJM;STOCD;SURF;TACTM;TPM;TRANSM;TRIRIS;TYPC;TYPL;VOIT;WC
77288;ZZZZZ;772880202;B11;1999;8;40;016;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;1;2;Z;1;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.00000898621752;1;M;04;Z;11;2;ZZ;1;B;10;4;11;1;5;770301;4;1;0;Z
77288;ZZZZZ;772880202;B11;2013;9;40;002;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;1;2;Z;1;1;6;0;0;0;0;3;0;0;0;0;0;0;3;3;2;1;3;0;1.00000898621752;1;M;05;Z;11;2;ZZ;1;A;21;5;11;1;5;770301;4;2;2;Z
77288;ZZZZZ;772880202;B11;2012;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;21;2;2;Z;1;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;2.84201752335547;1;M;03;Z;11;2;ZZ;1;B;10;3;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880202;B11;1990;8;80;024;04;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;2.84201752335547;1;M;03;0;11;2;ZZ;2;B;22;4;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880202;B11;1999;8;40;017;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;16;1;1;Z;2;2;2;1;0;1;1;1;1;0;0;0;0;0;1;2;0;2;1;1;3.03837729157248;1;M;04;Z;11;2;ZZ;2;B;22;4;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880202;B11;1986;7;55;032;05;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;3.60480131681736;1;M;02;2;11;2;ZZ;1;B;22;2;12;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880202;B11;2001;9;65;015;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;3.03837729157248;1;M;03;0;11;2;ZZ;2;B;21;4;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880202;B11;2009;9;40;009;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;16;2;1;Z;1;2;1;0;0;0;0;3;2;0;0;0;0;0;3;3;0;3;3;0;3.60480131681736;1;M;03;Z;11;2;ZZ;2;B;23;3;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880202;B11;2014;9;40;002;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;16;1;1;Z;2;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3.03837729157248;1;M;04;Z;11;2;ZZ;2;A;22;4;11;2;4;770301;3;2;1;Z
77288;ZZZZZ;772880202;A12;2010;9;40;006;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;16;1;1;Z;3;1;6;0;3;3;3;2;3;1;0;0;2;0;1;5;3;2;1;2;3.03837729157248;1;M;04;Z;11;2;ZZ;1;A;22;4;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880202;C100;2015;9;25;003;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;3.60480131681736;1;M;02;1;11;2;ZZ;1;B;21;3;12;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880202;B12;2012;9;40;003;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;Z;1;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;1;0;3.90804927226564;1;M;05;Z;11;2;ZZ;1;A;10;5;11;1;4;770301;1;2;1;Z
77288;ZZZZZ;772880202;B11;2015;9;65;002;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;1;6;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;3.13269076818223;1;M;04;0;11;2;ZZ;2;B;10;3;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880202;B11;2016;9;55;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;16;2;2;Z;3;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.13269076818223;4;M;03;Z;11;1;ZZ;1;B;21;3;11;2;5;770301;3;2;0;Z
77288;ZZZZZ;772880202;B12;2013;9;40;002;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;Z;2;2;1;1;1;2;2;1;2;0;0;0;0;0;1;3;0;3;1;2;3.90804927226564;1;M;03;Z;11;2;ZZ;2;B;21;4;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880202;B11;1995;8;55;019;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;16;1;2;Z;2;2;6;0;0;0;0;2;1;0;0;0;0;0;2;2;2;0;2;1;2.84201752335547;1;M;04;Z;11;2;ZZ;1;B;10;4;11;1;4;770301;1;1;2;Z
77288;ZZZZZ;772880202;C100;2010;9;40;008;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;3.60480131681736;1;M;03;2;11;2;ZZ;1;B;10;3;12;Z;Z;770301;2;2;0;Z
77288;ZZZZZ;772880202;B12;1981;7;65;035;05;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;0;0;2;1;1;0;0;3.03837729157248;1;M;04;0;11;2;ZZ;1;A;10;4;21;Z;Z;770301;1;1;1;Z
77288;ZZZZZ;772880202;B11;2003;9;25;012;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;12;1;2;Z;1;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.00000898621752;1;M;04;Z;11;2;ZZ;1;B;10;4;11;1;5;770301;4;1;0;Z
77288;ZZZZZ;772880202;B11;2013;9;25;002;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;12;1;2;Z;1;1;6;0;2;2;2;1;2;2;0;0;2;0;1;3;3;0;1;0;1.00000898621752;1;M;04;Z;11;2;ZZ;1;A;10;4;11;1;5;770301;4;1;2;Z
77288;ZZZZZ;772880202;B11;2001;9;40;014;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;1;2;Z;1;1;6;0;1;1;1;2;1;0;0;0;0;0;1;3;1;2;1;1;1.00000898621752;1;M;04;Z;11;2;ZZ;1;A;10;4;11;1;5;770301;4;1;2;Z
77288;ZZZZZ;772880202;B11;1995;8;55;021;04;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;16;1;2;Z;1;1;6;0;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;3.03837729157248;1;M;06;Z;11;2;ZZ;2;B;10;6;11;2;2;770301;1;1;0;Z
77288;ZZZZZ;772880202;B11;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;1;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.03834998829858;Y;M;03;Y;11;2;ZZ;Y;Y;00;4;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880202;B11;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;1;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.03834998829858;Y;M;03;Y;11;2;ZZ;Y;Y;00;4;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880202;B11;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;1;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.03834998829858;Y;M;03;Y;11;2;ZZ;Y;Y;00;4;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880202;B11;1986;7;65;032;05;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;2;0;0;2;2;0;0;0;2;1;1;0;0;3.60480131681736;1;M;07;0;11;2;ZZ;1;A;10;6;21;Z;Z;770301;1;1;1;Z
77288;ZZZZZ;772880202;B11;0000;0;YY;999;99;2;Z;Z;H;2;Z;1;Z;Z;1;Z;Z;YY;Z;Z;Z;YY;1;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.03834998829858;Y;M;01;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880202;B11;1965;5;40;050;07;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;A;Z;Z;Z;16;1;2;Z;3;1;6;0;0;1;1;3;2;0;0;0;0;0;3;4;2;2;3;1;3.90804927226564;1;M;04;Z;11;2;ZZ;1;A;10;4;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880202;B11;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;2;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.90801415400038;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880202;B11;2006;9;40;008;02;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;D;Z;Z;Z;ZZ;1;1;Z;Z;1;6;2;0;0;1;3;2;0;0;0;0;0;2;4;2;2;1;2;2.84201752335547;1;M;05;1;11;2;ZZ;1;A;22;7;12;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880202;B11;2007;9;40;008;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;16;2;2;Z;3;1;6;0;2;4;4;2;4;0;0;0;0;0;1;6;2;4;1;4;3.90804927226564;1;M;03;Z;11;2;ZZ;1;A;21;4;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880202;B11;1999;8;40;015;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;1;1;Z;2;1;6;2;1;3;3;3;4;0;0;0;0;0;1;6;4;2;1;4;2.84201752335547;1;M;04;Z;11;2;ZZ;1;A;22;4;11;1;4;770301;3;2;2;Z
77288;ZZZZZ;772880202;B11;2009;9;40;006;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;Z;1;1;6;0;1;1;1;2;1;0;0;0;0;0;2;3;1;2;2;1;1.00000898621752;1;M;04;Z;11;2;ZZ;1;A;21;4;11;1;5;770301;4;2;2;Z
77288;ZZZZZ;772880202;B11;2014;9;25;001;00;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;12;1;2;Z;1;1;6;0;1;1;1;2;1;1;0;0;1;0;1;3;2;1;1;0;1.00000898621752;1;M;04;Z;11;2;ZZ;1;A;21;4;11;1;5;770301;4;2;2;Z
77288;ZZZZZ;772880202;B11;2011;9;25;004;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;12;1;2;Z;1;1;6;0;2;2;2;2;2;1;0;0;2;0;1;4;1;3;1;1;1.00000898621752;1;M;05;Z;11;2;ZZ;1;B;21;4;11;1;5;770301;4;2;0;Z
77288;ZZZZZ;772880202;B11;2013;9;40;002;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;1;2;Z;1;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.00000898621752;1;M;04;Z;11;2;ZZ;1;B;21;4;11;1;5;770301;4;2;0;Z
77288;ZZZZZ;772880202;C110;2011;9;25;003;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;22;1;2;Z;2;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;0.94681140889500;1;M;02;Z;11;2;ZZ;1;B;10;2;11;1;4;770301;2;2;2;Z
77288;ZZZZZ;772880202;B11;0000;0;YY;999;99;2;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.90801415400038;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880202;B11;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.13266261739454;Y;M;06;Y;11;2;ZZ;Y;Y;00;7;YY;Y;Y;770301;1;1;X;Z
77288;ZZZZZ;772880202;B11;2007;9;65;008;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;2;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;3.90804927226564;1;M;04;0;11;2;ZZ;2;B;10;4;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880202;B11;2009;9;40;006;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;1;2;Z;2;1;6;1;0;0;1;2;1;0;0;0;0;0;2;3;2;1;2;1;3.90804927226564;1;M;05;Z;11;2;ZZ;2;B;21;4;11;1;4;770301;3;2;3;Z
77288;ZZZZZ;772880202;B11;1981;7;55;036;05;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;16;2;2;Z;3;1;6;0;0;0;0;1;0;0;1;0;0;0;1;1;1;0;1;0;3.13269076818223;1;M;03;Z;11;2;ZZ;1;B;10;3;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880202;B11;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.13266261739454;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880202;B11;2015;9;40;001;00;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;B;Z;Z;Z;16;2;2;Z;1;2;1;0;0;0;0;3;2;0;0;0;0;0;3;3;1;2;2;0;3.03837729157248;1;M;04;Z;11;2;ZZ;2;B;30;4;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880202;B11;2012;9;40;004;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;D;Z;Z;Z;16;1;2;Z;1;2;4;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.03837729157248;1;M;03;Z;11;2;ZZ;1;B;21;3;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880202;B11;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.13266261739454;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880202;B11;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;1;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.03834998829858;Y;M;03;Y;11;2;ZZ;Y;Y;00;4;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880202;B11;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;1;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.03834998829858;Y;M;03;Y;11;2;ZZ;Y;Y;00;4;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880202;B11;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.13266261739454;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880202;B11;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;1;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.03834998829858;Y;M;03;Y;11;2;ZZ;Y;Y;00;4;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880202;B11;2013;9;25;004;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;16;1;2;Z;2;2;2;0;1;1;1;2;2;1;0;0;1;0;2;3;1;2;2;0;3.13269076818223;1;M;03;Z;11;2;ZZ;1;B;10;3;11;1;5;770301;3;2;2;Z
77288;ZZZZZ;772880202;B11;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;1;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.03834998829858;Y;M;03;Y;11;2;ZZ;Y;Y;00;4;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880202;B11;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.13266261739454;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880202;B11;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;1;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.03834998829858;Y;M;03;Y;11;2;ZZ;Y;Y;00;4;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880202;B11;0000;0;YY;999;99;2;Z;Z;H;2;Z;1;Z;Z;1;Z;Z;YY;Z;Z;Z;YY;1;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.03834998829858;Y;M;01;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880202;B11;1998;8;80;020;04;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;3.60480131681736;1;M;04;9;11;1;ZZ;1;B;22;3;21;Z;Z;770301;2;2;0;Z
77288;ZZZZZ;772880202;B11;0000;0;YY;999;99;2;Z;Z;H;4;Z;1;Z;Z;6;Z;Z;YY;Z;Z;Z;YY;1;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;2.84199198459730;Y;M;03;Y;11;0;ZZ;Y;Y;00;4;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880202;B11;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.13266261739454;Y;M;06;Y;11;2;ZZ;Y;Y;00;7;YY;Y;Y;770301;1;1;X;Z
77288;ZZZZZ;772880202;B11;2011;9;40;005;02;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;C;Z;Z;Z;21;1;1;Z;1;1;6;0;3;3;3;2;3;1;0;0;2;0;2;5;1;4;1;2;3.03837729157248;1;M;04;Z;11;1;ZZ;1;A;23;4;11;2;4;770301;3;2;2;Z
77288;ZZZZZ;772880202;B11;2004;9;25;014;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;15;1;1;Z;1;1;6;0;1;1;1;2;2;1;0;0;1;0;2;3;1;2;1;1;3.60480131681736;1;M;02;Z;11;1;ZZ;2;B;22;3;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880202;B11;2003;9;65;011;03;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;A;Z;Z;Z;ZZ;2;2;Z;Z;1;6;0;0;0;0;2;0;0;1;1;0;0;1;2;0;2;1;0;2.84201752335547;1;M;03;0;11;2;ZZ;2;A;30;2;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880202;B11;2007;9;25;007;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;16;2;2;Z;3;1;6;0;2;2;2;2;2;1;0;0;2;0;2;4;2;2;2;2;2.84201752335547;1;M;04;Z;11;2;ZZ;1;A;10;4;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880202;B12;2009;9;25;009;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;C;Z;Z;Z;15;2;1;Z;1;2;1;0;1;1;1;2;1;0;0;0;0;0;1;3;2;1;1;1;3.60480131681736;1;M;03;Z;11;2;ZZ;2;A;22;3;11;1;4;770301;1;2;1;Z
77288;ZZZZZ;772880202;B11;2003;9;25;013;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;15;1;1;Z;3;1;6;0;1;1;1;1;1;0;0;0;0;0;1;2;1;1;1;1;3.03837729157248;1;M;03;Z;11;2;ZZ;2;B;22;4;11;1;5;770301;2;2;0;Z
77288;ZZZZZ;772880202;B11;2015;9;25;001;00;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;16;1;1;Z;1;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.03837729157248;2;M;02;Z;11;2;ZZ;2;B;22;3;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880202;B11;2009;9;25;005;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;Z;3;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;2.84201752335547;1;M;03;Z;11;2;ZZ;1;A;21;3;11;1;5;770301;3;2;0;Z
77288;ZZZZZ;772880202;B11;2008;9;55;010;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;16;1;2;Z;2;2;1;0;2;2;2;2;2;0;0;0;0;0;2;4;3;1;2;2;3.60480131681736;1;M;04;Z;11;2;ZZ;1;A;10;4;11;1;4;770301;3;2;2;Z
77288;ZZZZZ;772880202;B11;2017;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;C;Z;Z;Z;16;2;2;2;3;2;1;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;2;2;3.60480131681736;5;M;03;Z;11;2;ZZ;1;B;21;4;11;1;4;770301;1;2;2;Z
77288;ZZZZZ;772880202;B11;1956;4;80;059;07;2;Z;Z;H;1;Z;2;Z;Z;3;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;3.90804927226564;1;M;04;9;11;2;ZZ;1;A;10;5;21;Z;Z;770301;1;1;1;Z
77288;ZZZZZ;772880202;B11;2015;9;40;001;00;2;Z;Z;H;1;Z;2;Z;Z;3;Z;Z;B;Z;Z;Z;16;1;2;Z;1;2;1;0;0;1;1;4;3;0;0;0;0;0;4;5;3;2;3;1;3.03837729157248;2;M;05;Z;11;2;ZZ;2;A;10;5;11;1;5;770301;2;1;2;Z
77288;ZZZZZ;772880202;C100;2013;9;25;005;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;A;Z;Z;Z;22;1;2;Z;1;2;2;0;1;1;1;2;1;1;0;0;1;0;2;3;1;2;1;0;3.60480131681736;1;M;02;Z;11;2;ZZ;1;B;10;2;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880202;B12;0000;0;YY;999;99;2;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.60476892357971;Y;M;05;Y;11;2;ZZ;Y;Y;00;5;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880202;B12;0000;0;YY;999;99;2;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.60476892357971;Y;M;05;Y;11;2;ZZ;Y;Y;00;5;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880202;C100;2016;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.60480131681736;1;M;02;Z;11;2;ZZ;1;B;21;2;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880202;C100;2010;9;25;008;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;15;1;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.60480131681736;1;M;03;Z;11;2;ZZ;1;B;10;3;11;1;5;770301;3;2;0;Z
